,hd,proper,ra,dec,dist,rv,mag,absmag,spect,ci,con,lum,exp,modexp,tgtfn,adjra_hms,adjdec_dms,adjra_deg,adjra_hour,adjdec_deg
73615,133686,,15.09158,11.857164,884.9558,0.0,7.75,-1.985,K5,1.507,Boo,542.001,240,561.1056035680328,HD133686_TypK5_Mag7.75,"hms_tuple(h=15.0, m=5.0, s=48.64714489905424)","dms_tuple(d=11.0, m=49.0, s=33.85463754481165)",226.452696,15.096846,11.826071
73633,133645,,15.095215,-1.985398,234.7418,0.0,7.33,0.477,K0,1.024,Lib,56.131,174,387.3560399526628,HD133645_TypK0_Mag7.33,"hms_tuple(h=15.0, m=6.0, s=1.342220753977017)","dms_tuple(d=-2.0, m=-0.0, s=-59.32262393339389)",226.505593,15.100373,-2.016479
73635,134585,,15.096099,71.882712,208.3333,-17.6,7.46,0.866,K2,1.151,UMi,39.228,192,434.43351452893916,HD134585_TypK2_Mag7.46,"hms_tuple(h=15.0, m=6.0, s=45.53226711629193)","dms_tuple(d=71.0, m=51.0, s=5.293784109394437)",226.689718,15.112648,71.85147
73639,133873,,15.097007,31.064711,239.8082,0.0,7.96,1.061,K5,1.46,Boo,32.779,282,675.323313533301,HD133873_TypK5_Mag7.96,"hms_tuple(h=15.0, m=6.0, s=10.881728475013972)","dms_tuple(d=31.0, m=2.0, s=0.9501627426803338)",226.545341,15.103023,31.033597
73653,134209,,15.100702,57.75158,154.321,0.0,7.73,1.788,K0,1.125,Dra,16.78,236,551.2912113423957,HD134209_TypK0_Mag7.73,"hms_tuple(h=15.0, m=6.0, s=37.27431515071103)","dms_tuple(d=57.0, m=43.0, s=13.494234557010714)",226.65531,15.110354,57.720415
73655,133603,,15.10087,-22.40398,186.2197,0.0,7.14,0.79,K1/K2III,1.311,Lib,42.073,151,327.5719697549974,HD133603_TypK1_Mag7.14,"hms_tuple(h=15.0, m=6.0, s=23.20823736580749)","dms_tuple(d=-22.0, m=-26.0, s=-6.146890489540056)",226.596701,15.106447,-22.435041
73662,133947,,15.10224,34.753498,198.8072,0.0,7.89,1.398,K2,1.291,Boo,24.033,267,634.876663483802,HD133947_TypK2_Mag7.89,"hms_tuple(h=15.0, m=6.0, s=30.641244107359142)","dms_tuple(d=34.0, m=43.0, s=20.566205482087412)",226.627672,15.108511,34.72238
73667,133627,,15.102956,-24.131503,130.3781,0.0,6.73,1.154,K0III,1.028,Lib,30.088,110,228.14146549859603,HD133627_TypK0_Mag6.73,"hms_tuple(h=15.0, m=6.0, s=30.98023675558977)","dms_tuple(d=-24.0, m=-9.0, s=-45.22297671310497)",226.629084,15.108606,-24.162562
73669,133571,,15.103075,-30.418345,649.3506,0.0,7.94,-1.122,K2III,1.443,Lup,244.794,277,663.5111201850515,HD133571_TypK2_Mag7.94,"hms_tuple(h=15.0, m=6.0, s=32.595597577232525)","dms_tuple(d=-30.0, m=-26.0, s=-57.8280284734484)",226.635815,15.109054,-30.449397
73673,133550,,15.103871,-36.264599,288.1844,-37.0,6.27,-1.028,K5III,1.658,Lup,224.492,77,152.0347553587468,HD133550_TypK5_Mag6.27,"hms_tuple(h=15.0, m=6.0, s=36.95959523122255)","dms_tuple(d=-36.0, m=-17.0, s=-44.31489478574122)",226.653998,15.110267,-36.295643
73675,133649,,15.104111,-19.377502,311.5265,0.0,7.66,0.193,K0III,1.172,Lib,72.912,224,518.2731261472211,HD133649_TypK0_Mag7.66,"hms_tuple(h=15.0, m=6.0, s=34.47438212852717)","dms_tuple(d=-19.0, m=-24.0, s=-30.83746499384489)",226.643643,15.109576,-19.408566
73688,133922,,15.105837,26.437148,265.9574,-0.6,7.9,0.776,K4III,1.339,Boo,42.619,269,640.5029468202126,HD133922_TypK4_Mag7.9,"hms_tuple(h=15.0, m=6.0, s=41.73157810465767)","dms_tuple(d=26.0, m=24.0, s=21.74310647893151)",226.673882,15.111592,26.40604
73690,133651,,15.105975,-26.107384,251.8892,0.0,7.94,0.934,K3III,1.442,Lib,36.847,277,663.5111201850515,HD133651_TypK3_Mag7.94,"hms_tuple(h=15.0, m=6.0, s=42.18066713327829)","dms_tuple(d=-26.0, m=-8.0, s=-18.386670733123083)",226.675753,15.111717,-26.138441
73698,133670,,15.107539,-22.03183,58.072,5.0,6.13,2.31,K0III,1.04,Lib,10.375,70,134.36870194720012,HD133670_TypK0_Mag6.13,"hms_tuple(h=15.0, m=6.0, s=47.163362660208605)","dms_tuple(d=-22.0, m=-3.0, s=-46.40831455617274)",226.696514,15.113101,-22.062891
73716,133774,,15.110444,-16.256818,213.2196,-15.0,5.19,-1.454,K5III,1.589,Lib,332.353,34,58.62891946706819,HD133774_TypK5_Mag5.19,"hms_tuple(h=15.0, m=6.0, s=56.93104599791866)","dms_tuple(d=-16.0, m=-17.0, s=-16.38635881641079)",226.737213,15.115814,-16.287885
73728,133749,,15.114233,-26.825331,188.6792,0.0,7.97,1.591,K0III,1.272,Lib,20.119,284,681.3080354866522,HD133749_TypK0_Mag7.97,"hms_tuple(h=15.0, m=7.0, s=12.038998676317476)","dms_tuple(d=-26.0, m=-51.0, s=-22.992932355091398)",226.800162,15.120011,-26.856387
73746,134129,,15.118415,33.965031,222.2222,0.0,7.79,1.056,K0,1.2,Boo,32.931,247,581.2616622824664,HD134129_TypK0_Mag7.79,"hms_tuple(h=15.0, m=7.0, s=28.66006881256766)","dms_tuple(d=33.0, m=56.0, s=2.0887954458709146)",226.869417,15.124628,33.933914
73748,133948,,15.118574,2.362612,478.4689,0.0,6.59,-1.809,K2,1.497,Vir,460.893,99,201.63200517568157,HD133948_TypK2_Mag6.59,"hms_tuple(h=15.0, m=7.0, s=25.438497063852168)","dms_tuple(d=2.0, m=19.0, s=53.499116394417214)",226.855994,15.123733,2.331528
73763,133843,,15.121251,-24.193885,150.8296,0.0,7.23,1.338,K0III,1.022,Lib,25.398,161,354.6440255695144,HD133843_TypK0_Mag7.23,"hms_tuple(h=15.0, m=7.0, s=36.85218824885183)","dms_tuple(d=-24.0, m=-13.0, s=-29.79793094813317)",226.903551,15.126903,-24.224944
73764,134062,,15.121485,22.908329,209.6436,0.0,7.18,0.573,K0,1.095,Boo,51.381,155,339.33902361009757,HD134062_TypK0_Mag7.18,"hms_tuple(h=15.0, m=7.0, s=37.48701538937766)","dms_tuple(d=22.0, m=52.0, s=38.008715138308276)",226.906196,15.12708,22.877225
73769,134012,,15.122019,8.958488,364.9635,0.0,6.88,-0.931,K5,1.535,Boo,205.305,123,260.4238489413245,HD134012_TypK5_Mag6.88,"hms_tuple(h=15.0, m=7.0, s=38.05267949259019)","dms_tuple(d=8.0, m=55.0, s=38.630860278567525)",226.908553,15.127237,8.927397
73772,134027,,15.122566,10.529105,72.8332,0.0,7.63,3.318,K0,0.903,Boo,4.1,219,504.73495772895257,HD134027_TypK0_Mag7.63,"hms_tuple(h=15.0, m=7.0, s=40.1102271651186)","dms_tuple(d=10.0, m=29.0, s=52.84676062487378)",226.917126,15.127808,10.498013
73775,133987,,15.123548,0.029274,331.1258,0.0,7.85,0.25,K0,1.125,Vir,69.183,259,612.8614298360975,HD133987_TypK0_Mag7.85,"hms_tuple(h=15.0, m=7.0, s=43.329522356651324)","dms_tuple(d=-0.0, m=-0.0, s=-6.510030732544604)",226.93054,15.128703,-0.001808
73784,134645,,15.125346,64.719575,175.1313,0.0,7.24,1.023,K0,1.126,Dra,33.947,163,357.7868844682338,HD134645_TypK0_Mag7.24,"hms_tuple(h=15.0, m=8.0, s=14.64901641776109)","dms_tuple(d=64.0, m=41.0, s=18.17644527027028)",227.061038,15.137403,64.688382
73789,134028,,15.126195,6.269261,212.3142,0.0,7.3,0.665,K0,1.24,Vir,47.206,170,377.23764669214916,HD134028_TypK0_Mag7.3,"hms_tuple(h=15.0, m=7.0, s=52.96925516307127)","dms_tuple(d=6.0, m=14.0, s=17.422633485641583)",226.970705,15.13138,6.238173
73790,134404,,15.126274,52.993577,244.4988,0.0,7.76,0.819,K0,1.064,Boo,40.964,242,566.0781270342421,HD134404_TypK0_Mag7.76,"hms_tuple(h=15.0, m=8.0, s=5.394206573025144)","dms_tuple(d=52.0, m=57.0, s=44.73186400617692)",227.022476,15.134832,52.962426
73797,134047,,15.127868,5.498035,167.7852,3.0,6.16,0.036,K0III,0.921,Vir,84.256,71,137.97278383067092,HD134047_TypK0_Mag6.16,"hms_tuple(h=15.0, m=7.0, s=58.966316627986544)","dms_tuple(d=5.0, m=28.0, s=1.0115881564446028)",226.995693,15.133046,5.466948
73801,134302,,15.128352,42.388129,571.4286,0.0,7.96,-0.825,K2,1.469,Boo,186.209,282,675.323313533301,HD134302_TypK2_Mag7.96,"hms_tuple(h=15.0, m=8.0, s=7.179109785949294)","dms_tuple(d=42.0, m=21.0, s=25.19672292817404)",227.029913,15.135328,42.356999
73828,134068,,15.134939,-3.756689,220.2643,0.0,7.64,0.925,K2,1.147,Lib,37.154,221,509.2079239683959,HD134068_TypK2_Mag7.64,"hms_tuple(h=15.0, m=8.0, s=24.37774651983247)","dms_tuple(d=-3.0, m=-47.0, s=-15.964402275234164)",227.101574,15.140105,-3.787768
73836,134247,,15.136472,21.085489,87.8735,0.0,7.97,3.251,K0,0.913,Boo,4.361,284,681.3080354866522,HD134247_TypK0_Mag7.97,"hms_tuple(h=15.0, m=8.0, s=31.183395360683335)","dms_tuple(d=21.0, m=3.0, s=15.791663290917484)",227.129931,15.141995,21.054387
73845,134607,,15.137534,57.657023,549.4505,0.0,7.72,-0.98,K5,1.483,Dra,214.783,234,546.4485785781236,HD134607_TypK5_Mag7.72,"hms_tuple(h=15.0, m=8.0, s=49.77901770077551)","dms_tuple(d=57.0, m=37.0, s=33.09011849127785)",227.207413,15.147161,57.625858
73851,134352,,15.138452,33.706511,116.4144,0.0,6.7,1.37,K0,0.979,Boo,24.66,108,222.1820255290352,HD134352_TypK0_Mag6.7,"hms_tuple(h=15.0, m=8.0, s=40.725801217569995)","dms_tuple(d=33.0, m=40.0, s=31.418022785084077)",227.169691,15.144646,33.675394
73854,134493,,15.138761,50.054955,139.0821,-29.0,6.33,0.614,K0III,1.05,Boo,49.477,81,160.2999881121757,HD134493_TypK0_Mag6.33,"hms_tuple(h=15.0, m=8.0, s=48.42305481148273)","dms_tuple(d=50.0, m=1.0, s=25.71754500501072)",227.201763,15.146784,50.02381
73858,134320,,15.139939,26.301152,158.7302,21.0,5.67,-0.333,K2III,1.24,Boo,118.359,49,89.5440584804197,HD134320_TypK2_Mag5.67,"hms_tuple(h=15.0, m=8.0, s=44.47444712566238)","dms_tuple(d=26.0, m=16.0, s=12.15806152826758)",227.18531,15.145687,26.270044
73867,134335,,15.143212,25.108635,143.0615,-16.0,5.82,0.042,K1III,1.233,Boo,83.792,55,102.2146864373567,HD134335_TypK1_Mag5.82,"hms_tuple(h=15.0, m=8.0, s=56.051225162908906)","dms_tuple(d=25.0, m=4.0, s=39.101674168887826)",227.233547,15.148903,25.077528
73870,134284,,15.144139,10.099418,300.3003,0.0,7.61,0.222,K2,1.32,Boo,70.99,216,495.90655392467346,HD134284_TypK2_Mag7.61,"hms_tuple(h=15.0, m=8.0, s=57.74736629987174)","dms_tuple(d=10.0, m=4.0, s=5.975015503096728)",227.240614,15.149374,10.068326
73878,134851,,15.145476,64.547703,232.0186,0.0,7.04,0.212,K0,1.021,Dra,71.647,140,299.90868873980725,HD134851_TypK0_Mag7.04,"hms_tuple(h=15.0, m=9.0, s=26.843652336859805)","dms_tuple(d=64.0, m=30.0, s=59.44030802886573)",227.361849,15.157457,64.516511
73882,134136,,15.146526,-20.694495,190.4762,0.0,7.99,1.591,K1III,1.187,Lib,20.119,288,693.4370594020932,HD134136_TypK1_Mag7.99,"hms_tuple(h=15.0, m=9.0, s=7.334288186264217)","dms_tuple(d=-20.0, m=-43.0, s=-32.007371527911914)",227.28056,15.152037,-20.725558
73901,134454,,15.149253,33.265362,170.6485,0.0,7.16,0.999,K2,1.208,Boo,34.706,153,333.40358783117154,HD134454_TypK2_Mag7.16,"hms_tuple(h=15.0, m=9.0, s=19.496245240568157)","dms_tuple(d=33.0, m=14.0, s=3.2837002392375325)",227.331234,15.155416,33.234245
73905,134808,,15.149439,60.796313,561.7978,0.0,7.94,-0.808,K2,1.262,Dra,183.316,277,663.5111201850515,HD134808_TypK2_Mag7.94,"hms_tuple(h=15.0, m=9.0, s=35.97608634269335)","dms_tuple(d=60.0, m=45.0, s=54.4947871192079)",227.3999,15.159993,60.765137
73910,134054,,15.149925,-36.432641,155.2795,0.0,7.33,1.374,K1IIICN...,1.211,Lup,24.57,174,387.3560399526628,HD134054_TypK1_Mag7.33,"hms_tuple(h=15.0, m=9.0, s=22.803797081033963)","dms_tuple(d=-36.0, m=-27.0, s=-49.26524497617379)",227.345016,15.156334,-36.463685
73959,134358,,15.159616,-5.394951,80.3213,0.0,7.12,2.596,K0,1.057,Lib,7.973,148,321.8423534887257,HD134358_TypK0_Mag7.12,"hms_tuple(h=15.0, m=9.0, s=53.25784729122404)","dms_tuple(d=-5.0, m=-25.0, s=-33.70219682936764)",227.471908,15.164794,-5.426028
73967,134197,,15.161408,-35.86584,141.6431,0.0,7.0,1.244,K0III,1.174,Lup,27.695,135,289.50893673230235,HD134197_TypK0_Mag7.0,"hms_tuple(h=15.0, m=10.0, s=3.976258119613618)","dms_tuple(d=-35.0, m=-53.0, s=-48.78449680958681)",227.516568,15.167771,-35.896885
73973,134438,,15.16319,3.708472,233.1002,0.0,7.87,1.032,K0,1.016,Vir,33.667,263,623.771929275639,HD134438_TypK0_Mag7.87,"hms_tuple(h=15.0, m=10.0, s=6.079009301794258)","dms_tuple(d=3.0, m=40.0, s=38.59069232449741)",227.525329,15.168355,3.677386
73977,134329,,15.16425,-23.985972,206.1856,-14.0,6.55,-0.021,K4III,1.577,Lib,88.797,96,194.64013421851007,HD134329_TypK4_Mag6.55,"hms_tuple(h=15.0, m=10.0, s=11.615552247653227)","dms_tuple(d=-24.0, m=-1.0, s=-1.3119491270481376)",227.548398,15.169893,-24.017031
74010,134373,,15.171843,-26.332621,130.3781,-33.0,5.75,0.174,K0III,1.045,Lib,74.199,52,96.09281626139521,HD134373_TypK0_Mag5.75,"hms_tuple(h=15.0, m=10.0, s=39.345580436587824)","dms_tuple(d=-26.0, m=-21.0, s=-49.23895283550564)",227.66394,15.177596,-26.363677
74036,134772,,15.17747,33.078885,322.5806,0.0,6.91,-0.633,K0,1.1,Boo,156.027,126,267.409023780344,HD134772_TypK0_Mag6.91,"hms_tuple(h=15.0, m=11.0, s=1.0303513539719233)","dms_tuple(d=33.0, m=2.0, s=51.96737209085882)",227.754293,15.18362,33.047769
74042,134330,,15.17867,-43.716915,31.0655,-4.2,7.6,5.139,K0IV-V,0.72,Lup,0.766,214,491.5504291096121,HD134330_TypK0_Mag7.6,"hms_tuple(h=15.0, m=11.0, s=8.90000787679682)","dms_tuple(d=-43.0, m=-44.0, s=-52.610655737354364)",227.787083,15.185806,-43.747947
74059,134681,,15.183447,7.324469,149.2537,0.0,7.91,2.04,K0,0.895,Vir,13.305,271,646.179090335777,HD134681_TypK0_Mag7.91,"hms_tuple(h=15.0, m=11.0, s=19.117287382820933)","dms_tuple(d=7.0, m=17.0, s=36.167925740214386)",227.829655,15.188644,7.29338
74072,134630,,15.187087,-13.054315,216.4502,-37.0,7.36,0.683,K0III,1.225,Lib,46.43,178,397.7458321127074,HD134630_TypK0_Mag7.36,"hms_tuple(h=15.0, m=11.0, s=32.5646165163883)","dms_tuple(d=-13.0, m=-5.0, s=-7.38678123967631)",227.885686,15.192379,-13.085385
74082,134649,,15.189072,-11.471466,350.8772,0.0,7.32,-0.406,K0,1.173,Lib,126.59,173,383.9534407239423,HD134649_TypK0_Mag7.32,"hms_tuple(h=15.0, m=11.0, s=39.59625682900253)","dms_tuple(d=-11.0, m=-30.0, s=-9.13581660431646)",227.914984,15.194332,-11.502538
74087,135244,,15.190032,59.053896,337.8378,-11.3,7.59,-0.054,K5,1.409,Dra,91.538,212,487.2325692121131,HD135244_TypK5_Mag7.59,"hms_tuple(h=15.0, m=12.0, s=0.1688407280009585)","dms_tuple(d=59.0, m=1.0, s=21.81630527497532)",228.000704,15.200047,59.022727
74100,134443,,15.192206,-45.2792,122.8501,21.0,7.38,1.933,K0III,1.084,Lup,14.682,181,404.82672424766696,HD134443_TypK0_Mag7.38,"hms_tuple(h=15.0, m=11.0, s=58.328032724366494)","dms_tuple(d=-45.0, m=-18.0, s=-36.82657662751694)",227.993033,15.199536,-45.31023
74107,134444,,15.193002,-45.277459,156.4945,-4.0,6.44,0.468,K1III,1.039,Lup,56.598,88,176.63751357336122,HD134444_TypK1_Mag6.44,"hms_tuple(h=15.0, m=12.0, s=1.1928222490676887)","dms_tuple(d=-45.0, m=-18.0, s=-30.558988166027916)",228.00497,15.200331,-45.308489
74138,134700,,15.197216,-16.159558,129.8701,-20.4,6.68,1.112,K1III,1.243,Lib,31.275,106,218.29580245415895,HD134700_TypK1_Mag6.68,"hms_tuple(h=15.0, m=12.0, s=9.300689665559077)","dms_tuple(d=-16.0, m=-11.0, s=-26.250704681397394)",228.038753,15.202584,-16.190625
74144,134871,,15.198356,9.776898,168.3502,0.0,7.41,1.279,K0,0.983,Ser,26.816,185,415.6851208955647,HD134871_TypK0_Mag7.41,"hms_tuple(h=15.0, m=12.0, s=12.910046164614215)","dms_tuple(d=9.0, m=44.0, s=44.90410497237022)",228.053792,15.203586,9.745807
74162,134758,,15.203337,-19.106482,160.5136,0.0,6.49,0.462,K4III,1.507,Lib,56.911,92,184.60428810635165,HD134758_TypK4_Mag6.49,"hms_tuple(h=15.0, m=12.0, s=31.655467023888946)","dms_tuple(d=-19.0, m=-8.0, s=-15.166462018605102)",228.131898,15.208793,-19.137546
74175,135162,,15.206402,38.987573,206.6116,0.0,7.72,1.144,K0,0.997,Boo,30.367,234,546.4485785781236,HD135162_TypK0_Mag7.72,"hms_tuple(h=15.0, m=12.0, s=46.9105629850236)","dms_tuple(d=38.0, m=57.0, s=23.214509944013457)",228.195461,15.213031,38.956448
74182,135339,,15.20727,52.930096,132.626,0.0,7.61,1.997,K0,1.15,Boo,13.842,216,495.90655392467346,HD135339_TypK0_Mag7.61,"hms_tuple(h=15.0, m=12.0, s=56.93465674898192)","dms_tuple(d=52.0, m=53.0, s=56.20083671366672)",228.237228,15.215815,52.898945
74183,134812,,15.2073,-18.089948,143.2665,0.0,6.86,1.079,K0III,0.973,Lib,32.24,122,255.86873171888556,HD134812_TypK0_Mag6.86,"hms_tuple(h=15.0, m=12.0, s=45.80513597731397)","dms_tuple(d=-18.0, m=-7.0, s=-15.647773006064654)",228.190855,15.212724,-18.121013
74184,134830,,15.207335,-15.715029,374.5318,0.0,7.63,-0.237,K3III,1.529,Lib,108.343,219,504.73495772895257,HD134830_TypK3_Mag7.63,"hms_tuple(h=15.0, m=12.0, s=45.68623828972733)","dms_tuple(d=-15.0, m=-44.0, s=-45.947881164753426)",228.190359,15.212691,-15.746097
74196,134945,,15.210413,-0.381594,813.0081,0.0,7.23,-2.32,K5,1.618,Ser,737.904,161,354.6440255695144,HD134945_TypK5_Mag7.23,"hms_tuple(h=15.0, m=12.0, s=56.04400368970943)","dms_tuple(d=-0.0, m=-24.0, s=-45.63348388917845)",228.233517,15.215568,-0.412676
74203,135364,,15.212151,48.580778,154.321,0.0,7.16,1.218,K0,1.161,Boo,28.366,153,333.40358783117154,HD135364_TypK0_Mag7.16,"hms_tuple(h=15.0, m=13.0, s=11.776143127840015)","dms_tuple(d=48.0, m=32.0, s=58.691706041470866)",228.299067,15.219938,48.549637
74209,135080,,15.212671,19.095193,383.1418,0.0,7.26,-0.657,K2,1.416,Ser,159.514,165,364.156405231697,HD135080_TypK2_Mag7.26,"hms_tuple(h=15.0, m=13.0, s=5.249148661706187)","dms_tuple(d=19.0, m=3.0, s=50.73345835311585)",228.271871,15.218125,19.064093
74212,135061,,15.213103,10.702305,189.7533,0.0,6.5,0.109,K2,1.274,Ser,78.777,92,186.24025315238663,HD135061_TypK2_Mag6.5,"hms_tuple(h=15.0, m=13.0, s=6.054090990484866)","dms_tuple(d=10.0, m=40.0, s=16.366173051701338)",228.275225,15.218348,10.671213
74237,135401,,15.216765,49.775235,404.8583,0.0,7.26,-0.777,K0,1.186,Boo,178.156,165,364.156405231697,HD135401_TypK0_Mag7.26,"hms_tuple(h=15.0, m=13.0, s=29.070578436434573)","dms_tuple(d=49.0, m=44.0, s=38.727753560048086)",228.371127,15.224742,49.744091
74279,135166,,15.225543,5.044196,375.9398,0.0,7.73,-0.146,K2,1.49,Ser,99.632,236,551.2912113423957,HD135166_TypK2_Mag7.73,"hms_tuple(h=15.0, m=13.0, s=50.58277942149701)","dms_tuple(d=5.0, m=0.0, s=47.192688355733026)",228.460762,15.230717,5.013109
74285,135402,,15.226551,38.2647,126.1034,-62.0,6.19,0.686,K2III:,1.218,Boo,46.302,73,141.67353559361956,HD135402_TypK2_Mag6.19,"hms_tuple(h=15.0, m=13.0, s=59.2078637029158)","dms_tuple(d=38.0, m=14.0, s=0.8755891698120877)",228.496699,15.233113,38.233577
74308,135204,,15.230804,-1.351387,17.671,-69.2,6.58,5.344,K0V,0.763,Ser,0.634,98,199.86083644579665,HD135204_TypK0_Mag6.58,"hms_tuple(h=15.0, m=14.0, s=9.456525433215148)","dms_tuple(d=-1.0, m=-22.0, s=-56.88510406405314)",228.539402,15.23596,-1.382468
74311,135066,,15.231659,-24.3788,83.0565,0.0,7.76,3.163,K0III,0.929,Lib,4.729,242,566.0781270342421,HD135066_TypK0_Mag7.76,"hms_tuple(h=15.0, m=14.0, s=14.350686221776101)","dms_tuple(d=-24.0, m=-24.0, s=-35.491201023481835)",228.559795,15.23732,-24.409859
74313,134913,,15.231769,-43.356687,160.0,0.0,7.83,1.809,K0III,0.963,Lup,16.459,255,602.141767772257,HD134913_TypK0_Mag7.83,"hms_tuple(h=15.0, m=14.0, s=19.903239390632024)","dms_tuple(d=-43.0, m=-23.0, s=-15.792105013578066)",228.58293,15.238862,-43.38772
74332,135438,,15.235011,31.787845,203.252,4.0,5.98,-0.56,K5,1.552,Boo,145.881,62,117.71223220913615,HD135438_TypK5_Mag5.98,"hms_tuple(h=15.0, m=14.0, s=27.863584331333016)","dms_tuple(d=31.0, m=45.0, s=24.229309362644358)",228.616098,15.241073,31.75673
74348,135403,,15.237953,20.574883,151.2859,0.0,7.98,2.081,K2,1.093,Ser,12.812,286,687.3457941057625,HD135403_TypK2_Mag7.98,"hms_tuple(h=15.0, m=14.0, s=36.44779877382746)","dms_tuple(d=20.0, m=32.0, s=37.61197856419784)",228.651866,15.243458,20.543781
74394,135367,,15.247388,-5.502555,367.6471,-27.0,6.28,-1.547,K2,1.473,Lib,362.076,78,153.3820888800899,HD135367_TypK2_Mag6.28,"hms_tuple(h=15.0, m=15.0, s=9.240405966991005)","dms_tuple(d=-5.0, m=-32.0, s=-1.0762408585189576)",228.788502,15.252567,-5.533632
74420,135482,,15.253154,4.939362,114.4165,-34.0,5.32,0.028,K0III,1.092,Ser,84.879,37,65.75440914829991,HD135482_TypK0_Mag5.32,"hms_tuple(h=15.0, m=15.0, s=29.979421289806396)","dms_tuple(d=4.0, m=54.0, s=29.79063458926973)",228.874914,15.258328,4.908275
74466,135615,,15.264879,6.46484,308.642,0.0,6.47,-0.977,K0,1.308,Ser,214.19,90,181.37534353960828,HD135615_TypK0_Mag6.47,"hms_tuple(h=15.0, m=16.0, s=12.238731817058977)","dms_tuple(d=6.0, m=26.0, s=1.5063844753223066)",229.050995,15.270066,6.433752
74473,135599,,15.266435,0.796362,15.8453,0.0,6.92,5.92,K0,0.83,Ser,0.373,127,269.7788052214281,HD135599_TypK0_Mag6.92,"hms_tuple(h=15.0, m=16.0, s=17.724377728932126)","dms_tuple(d=0.0, m=45.0, s=55.004254613756416)",229.073852,15.27159,0.765279
74502,135534,,15.273059,-22.399416,144.7178,-5.0,5.52,-0.283,K2III,1.357,Lib,113.032,43,78.44409339414062,HD135534_TypK2_Mag5.52,"hms_tuple(h=15.0, m=16.0, s=43.087977160430455)","dms_tuple(d=-22.0, m=-25.0, s=-49.716508000120996)",229.179533,15.278636,-22.430477
74510,135416,,15.274589,-44.503701,288.1844,0.0,6.58,-0.718,K2/K3III,1.431,Lup,168.733,98,199.86083644579665,HD135416_TypK2_Mag6.58,"hms_tuple(h=15.0, m=16.0, s=54.553039801025136)","dms_tuple(d=-44.0, m=-32.0, s=-5.035247369308422)",229.227304,15.28182,-44.534732
74515,135452,,15.275658,-39.560944,100000.0,0.0,6.88,-13.12,K3III,1.469,Lup,15417004.529,123,260.4238489413245,HD135452_TypK3_Mag6.88,"hms_tuple(h=15.0, m=16.0, s=56.449604364790105)","dms_tuple(d=-39.0, m=-35.0, s=-31.139506795872762)",229.235207,15.282347,-39.591983
74526,136244,,15.277828,60.099327,265.252,-47.9,7.62,0.502,K3III,1.501,Dra,54.853,217,500.3012827613783,HD136244_TypK3_Mag7.62,"hms_tuple(h=15.0, m=17.0, s=17.37092764126686)","dms_tuple(d=60.0, m=4.0, s=5.35456230304078)",229.322379,15.288159,60.068154
74563,136726,,15.284968,71.823901,122.1001,-16.0,5.02,-0.414,K4III,1.369,UMi,127.526,30,50.462856093257514,HD136726_TypK4_Mag5.02,"hms_tuple(h=15.0, m=18.0, s=5.2747236224111305)","dms_tuple(d=71.0, m=47.0, s=33.57616493255932)",229.521978,15.301465,71.79266
74570,135793,,15.287124,-7.856644,130.8901,0.0,7.53,1.945,K0,1.034,Lib,14.521,203,462.11035531169057,HD135793_TypK0_Mag7.53,"hms_tuple(h=15.0, m=17.0, s=32.38036637342347)","dms_tuple(d=-7.0, m=-53.0, s=-15.78881620667147)",229.384918,15.292328,-7.887719
74578,136402,,15.288253,62.771033,160.2564,0.0,6.81,0.786,K0,0.952,Dra,42.228,117,244.8264719937363,HD136402_TypK0_Mag6.81,"hms_tuple(h=15.0, m=17.0, s=58.22492908224845)","dms_tuple(d=62.0, m=44.0, s=23.457856028563242)",229.492604,15.299507,62.739849
74588,136919,,15.289623,74.045141,104.0583,0.0,6.67,1.584,K0,1.027,UMi,20.249,105,216.3782561854747,HD136919_TypK0_Mag6.67,"hms_tuple(h=15.0, m=18.0, s=30.02292047028419)","dms_tuple(d=74.0, m=0.0, s=49.955571772721896)",229.625096,15.30834,74.013877
74604,136691,,15.293877,69.154846,171.5266,0.0,7.31,1.138,K0,1.025,UMi,30.535,171,380.5807304870462,HD136691_TypK0_Mag7.31,"hms_tuple(h=15.0, m=18.0, s=30.031336895447396)","dms_tuple(d=69.0, m=7.0, s=25.056713715933938)",229.625131,15.308342,69.123627
74605,136230,,15.293996,47.739401,180.5054,0.0,7.64,1.358,K0,1.082,Boo,24.934,221,509.2079239683959,HD136230_TypK0_Mag7.64,"hms_tuple(h=15.0, m=18.0, s=5.962606264605768)","dms_tuple(d=47.0, m=42.0, s=29.740697447023763)",229.524844,15.301656,47.708261
74613,135872,,15.294781,-5.202416,86.5052,0.0,7.28,2.595,K0,0.947,Lib,7.98,168,370.63931974020056,HD135872_TypK0_Mag7.28,"hms_tuple(h=15.0, m=17.0, s=59.84600462295717)","dms_tuple(d=-5.0, m=-14.0, s=-0.576833450064953)",229.499358,15.299957,-5.233494
